time,open,high,low,close,volume
2024-01-03 00:30:00,1972.0642936167533,1973.0444034966583,1971.1921398208676,1972.1722497007727,86
2024-01-03 00:31:00,1972.1722497007727,1973.9719611088663,1971.4819284937228,1973.2816399018163,86
2024-01-03 00:32:00,1973.2816399018163,1973.9382340133839,1972.611809227237,1973.2684033388045,13
2024-01-03 00:33:00,1973.2684033388045,1973.4640527677877,1970.8425514002734,1971.0382008292565,114
2024-01-03 00:34:00,1971.0382008292565,1971.132402434293,1970.7560011469566,1970.850202751993,57
2024-01-03 00:35:00,1970.850202751993,1971.0975010218156,1970.4424782644098,1970.6897765342324,178
2024-01-03 00:36:00,1970.6897765342324,1973.3280579082466,1970.1167768145672,1972.7550581885814,156
2024-01-03 00:37:00,1972.7550581885814,1972.9938002565061,1971.0790280265614,1971.3177700944861,183
2024-01-03 00:38:00,1971.3177700944861,1971.6944855796346,1970.5559797591468,1970.9326952442952,199
2024-01-03 00:39:00,1970.9326952442952,1973.1078508066253,1970.438600092643,1972.613755654973,86
2024-01-03 00:40:00,1972.613755654973,1973.5644798611036,1972.106848181786,1973.0575723879167,91
2024-01-03 00:41:00,1973.0575723879167,1973.9441836412072,1972.7266856972897,1973.6132969505802,125
2024-01-03 00:42:00,1973.6132969505802,1974.1836765815299,1973.1559900038976,1973.7263696348473,91
2024-01-03 00:43:00,1973.7263696348473,1975.3248055643646,1972.4535428366992,1974.0519787662165,63
2024-01-03 00:44:00,1974.0519787662165,1975.673468914757,1973.198009433653,1974.8194995821934,144
2024-01-03 00:45:00,1974.8194995821934,1975.1904966327795,1973.64920784801,1974.0202048985961,95
2024-01-03 00:46:00,1974.0202048985961,1975.4523278140005,1973.4547346711165,1974.8868575865208,188
2024-01-03 00:47:00,1974.8868575865208,1975.4677414652933,1972.9502109010114,1973.5310947797839,51
2024-01-03 00:48:00,1973.5310947797839,1974.1441069648345,1973.2421047971898,1973.8551169822404,94
2024-01-03 00:49:00,1973.8551169822404,1974.3200733623762,1973.566564984603,1974.0315213647389,110
2024-01-03 00:50:00,1974.0315213647389,1975.0223866491635,1972.432365089069,1973.4232303734937,182
2024-01-03 00:51:00,1973.4232303734937,1973.8495700582664,1972.9745068640634,1973.4008465488362,119
2024-01-03 00:52:00,1973.4008465488362,1973.560762055014,1972.6266704105178,1972.7865859166957,23
2024-01-03 00:53:00,1972.7865859166957,1973.3610925392475,1971.154960293273,1971.7294669158248,74
2024-01-03 00:54:00,1971.7294669158248,1972.3674096045095,1970.7429079241522,1971.3808506128369,178
2024-01-03 00:55:00,1971.3808506128369,1971.5671237454537,1970.1063864526873,1970.2926595853041,61
2024-01-03 00:56:00,1970.2926595853041,1971.1857864795854,1969.7175354280405,1970.6106623223218,74
2024-01-03 00:57:00,1970.6106623223218,1971.5433989516373,1968.5447403243268,1969.4774769536423,38
2024-01-03 00:58:00,1969.4774769536423,1970.9474423803338,1968.7086228823953,1970.1785883090868,146
2024-01-03 00:59:00,1970.1785883090868,1971.6473926103895,1967.5459216266997,1969.0147259280025,36
2024-01-03 01:00:00,1969.0147259280025,1970.0978141841204,1967.374116157886,1968.4572044140039,79
2024-01-03 01:01:00,1968.4572044140039,1969.6178119263402,1966.6818443622662,1967.8424518746026,145
2024-01-03 01:02:00,1967.8424518746026,1970.8397915237083,1966.1489522195182,1969.1462918686238,180
2024-01-03 01:03:00,1969.1462918686238,1970.3609613533663,1968.2568169947078,1969.4714864794503,52
2024-01-03 01:04:00,1969.4714864794503,1970.126490999717,1968.607980115766,1969.2629846360326,73
2024-01-03 01:05:00,1969.2629846360326,1970.728571490675,1968.2884526488988,1969.7540395035412,32
2024-01-03 01:06:00,1969.7540395035412,1970.124263592559,1967.3084900954416,1967.6787141844593,93
2024-01-03 01:07:00,1967.6787141844593,1968.311382569527,1967.0036092762903,1967.636277661358,199
2024-01-03 01:08:00,1967.636277661358,1969.937195719178,1967.3005502842339,1969.6014683420537,67
2024-01-03 01:09:00,1969.6014683420537,1970.4795073877565,1968.8537642330211,1969.7318032787239,59
2024-01-03 01:10:00,1969.7318032787239,1970.1328023165647,1969.39768960547,1969.798688643311,85
2024-01-03 01:11:00,1969.798688643311,1970.658945147512,1969.4782834208236,1970.3385399250246,180
2024-01-03 01:12:00,1970.3385399250246,1971.9752383838686,1969.5841642299113,1971.2208626887552,113
2024-01-03 01:13:00,1971.2208626887552,1971.7574006205036,1968.7156007482315,1969.25213867998,125
2024-01-03 01:14:00,1969.25213867998,1969.4203764276012,1967.427438421246,1967.5956761688674,158
2024-01-03 01:15:00,1967.5956761688674,1967.8200513272118,1967.5781851280615,1967.8025602864059,145
2024-01-03 01:16:00,1967.8025602864059,1967.9413326463562,1966.9604199620599,1967.0991923220101,123
2024-01-03 01:17:00,1967.0991923220101,1968.6325445796274,1966.8562819812023,1968.3896342388196,116
2024-01-03 01:18:00,1968.3896342388196,1969.1431816781342,1967.325893798491,1968.0794412378057,111
2024-01-03 01:19:00,1968.0794412378057,1968.7553884256038,1965.4998389653078,1966.175786153106,44
2024-01-03 01:20:00,1966.175786153106,1967.1839046305618,1963.9210985457482,1964.929217023204,88
2024-01-03 01:21:00,1964.929217023204,1965.8133190770957,1961.3436555951523,1962.227757649044,170
2024-01-03 01:22:00,1962.227757649044,1963.2369713679805,1960.9888401160918,1961.9980538350283,17
2024-01-03 01:23:00,1961.9980538350283,1962.8253097516174,1960.9859932729062,1961.8132491894953,167
2024-01-03 01:24:00,1961.8132491894953,1962.483921125755,1960.7262189693172,1961.3968909055768,117
2024-01-03 01:25:00,1961.3968909055768,1963.4751680385432,1960.3766687690186,1962.454945901985,76
2024-01-03 01:26:00,1962.454945901985,1964.5811332681692,1961.5047791262673,1963.6309664924515,31
2024-01-03 01:27:00,1963.6309664924515,1964.3676955140202,1962.726947478666,1963.4636765002347,155
2024-01-03 01:28:00,1963.4636765002347,1964.5506948276595,1960.2809614345367,1961.3679797619616,10
2024-01-03 01:29:00,1961.3679797619616,1962.3052207214632,1961.0360969656972,1961.9733379251988,113
2024-01-03 01:30:00,1961.9733379251988,1962.9928864979229,1961.498590333114,1962.518138905838,40
2024-01-03 01:31:00,1962.518138905838,1963.2905362754282,1962.0493348204766,1962.8217321900668,182
2024-01-03 01:32:00,1962.8217321900668,1964.8268268323363,1961.7798724386205,1963.78496708089,44
2024-01-03 01:33:00,1963.78496708089,1964.9905763725094,1961.4356218367388,1962.6412311283582,162
2024-01-03 01:34:00,1962.6412311283582,1964.632039846499,1962.6216554823063,1964.6124642004472,119
2024-01-03 01:35:00,1964.6124642004472,1965.7557785366039,1962.5266980031295,1963.6700123392861,17
2024-01-03 01:36:00,1963.6700123392861,1964.5347086216168,1963.5409293543062,1964.4056256366368,146
2024-01-03 01:37:00,1964.4056256366368,1964.546466470578,1962.6074671510405,1962.7483079849817,177
2024-01-03 01:38:00,1962.7483079849817,1963.2449326005465,1961.3387456489584,1961.8353702645231,52
2024-01-03 01:39:00,1961.8353702645231,1963.7868515236364,1961.3713218281625,1963.3228030872758,194
2024-01-03 01:40:00,1963.3228030872758,1963.3457384904366,1963.0437523982055,1963.0666878013662,161
2024-01-03 01:41:00,1963.0666878013662,1964.7355250881787,1962.2222625577874,1963.8910998446,151
2024-01-03 01:42:00,1963.8910998446,1964.979900358553,1963.03497662013,1964.1237771340832,73
2024-01-03 01:43:00,1964.1237771340832,1965.1270152476718,1963.0174636155925,1964.0207017291812,32
2024-01-03 01:44:00,1964.0207017291812,1965.779245715506,1963.60147287897,1965.360016865295,91
2024-01-03 01:45:00,1965.360016865295,1965.933998086383,1964.5534757484022,1965.1274569694904,163
2024-01-03 01:46:00,1965.1274569694904,1965.7045222961544,1962.8007029684038,1963.3777682950679,121
2024-01-03 01:47:00,1963.3777682950679,1964.6291134029077,1961.3378913176575,1962.5892364254973,133
2024-01-03 01:48:00,1962.5892364254973,1963.6539771259638,1962.0653772020091,1963.1301179024756,158
2024-01-03 01:49:00,1963.1301179024756,1963.7315957674043,1962.9168579568493,1963.518335821778,74
2024-01-03 01:50:00,1963.518335821778,1964.1091039847786,1961.3890938549584,1961.979862017959,17
2024-01-03 01:51:00,1961.979862017959,1962.1424236921255,1961.1067276256513,1961.2692892998177,177
2024-01-03 01:52:00,1961.2692892998177,1961.756201265157,1960.2119212259183,1960.6988331912576,126
2024-01-03 01:53:00,1960.6988331912576,1961.237505157701,1959.801873321441,1960.3405452878844,117
2024-01-03 01:54:00,1960.3405452878844,1960.6705625085542,1958.6618984699405,1958.9919156906103,118
2024-01-03 01:55:00,1958.9919156906103,1959.6046795042823,1957.7636649165086,1958.3764287301806,172
2024-01-03 01:56:00,1958.3764287301806,1959.209668542398,1956.829742117934,1957.6629819301515,156
2024-01-03 01:57:00,1957.6629819301515,1958.9131667356326,1957.1679981756527,1958.4181829811337,137
2024-01-03 01:58:00,1958.4181829811337,1959.620664294923,1958.008000611185,1959.2104819249744,158
2024-01-03 01:59:00,1959.2104819249744,1959.7332532815587,1958.5448738794587,1959.067645236043,64
2024-01-03 02:00:00,1959.067645236043,1959.652337234655,1958.0989369975634,1958.6836289961755,145
2024-01-03 02:01:00,1958.6836289961755,1958.9148113118674,1958.5894804101285,1958.8206627258205,195
2024-01-03 02:02:00,1958.8206627258205,1959.5888154396364,1957.2527479154287,1958.0209006292446,54
2024-01-03 02:03:00,1958.0209006292446,1958.4314573778438,1956.4875832874473,1956.8981400360465,118
2024-01-03 02:04:00,1956.8981400360465,1957.9784405067846,1954.8978809978237,1955.9781814685618,139
2024-01-03 02:05:00,1955.9781814685618,1956.795932821416,1954.539589766689,1955.3573411195432,108
2024-01-03 02:06:00,1955.3573411195432,1956.4009204665113,1953.1762582547633,1954.2198376017313,194
2024-01-03 02:07:00,1954.2198376017313,1954.5693243082053,1954.0287008978544,1954.3781876043283,86
2024-01-03 02:08:00,1954.3781876043283,1955.5325662245766,1953.9368791820777,1955.091257802326,51
2024-01-03 02:09:00,1955.091257802326,1955.1918813211419,1953.4391732769286,1953.5397967957445,35
2024-01-03 02:10:00,1953.5397967957445,1953.8748837869969,1953.2292547731931,1953.5643417644455,171
2024-01-03 02:11:00,1953.5643417644455,1954.6395065222534,1952.2743476430828,1953.3495124008907,140
2024-01-03 02:12:00,1953.3495124008907,1954.8503772570768,1952.1821904568917,1953.6830553130778,119
2024-01-03 02:13:00,1953.6830553130778,1953.8205416275541,1953.5329298726012,1953.6704161870775,91
2024-01-03 02:14:00,1953.6704161870775,1954.0771567734118,1951.8437486456467,1952.250489231981,87
2024-01-03 02:15:00,1952.250489231981,1952.8060628745586,1950.4626655262557,1951.0182391688334,187
2024-01-03 02:16:00,1951.0182391688334,1951.8607650371375,1950.2044162668428,1951.046942135147,139
2024-01-03 02:17:00,1951.046942135147,1952.1519746220997,1950.9455095819926,1952.0505420689453,193
2024-01-03 02:18:00,1952.0505420689453,1952.090709823188,1949.8492714857591,1949.8894392400018,162
2024-01-03 02:19:00,1949.8894392400018,1951.002547870996,1949.1133949124173,1950.2265035434116,155
2024-01-03 02:20:00,1950.2265035434116,1951.5617692874116,1950.051253981367,1951.386519725367,115
2024-01-03 02:21:00,1951.386519725367,1951.797529344247,1950.8262037904879,1951.237213409368,56
2024-01-03 02:22:00,1951.237213409368,1952.4228067178578,1950.5884078934569,1951.7740012019467,134
2024-01-03 02:23:00,1951.7740012019467,1952.5215277351617,1950.340358692159,1951.087885225374,146
2024-01-03 02:24:00,1951.087885225374,1951.617879065512,1950.441444412579,1950.9714382527168,109
2024-01-03 02:25:00,1950.9714382527168,1951.4136548136485,1948.9480437027366,1949.3902602636683,13
2024-01-03 02:26:00,1949.3902602636683,1950.3032855050901,1946.1922150161733,1947.1052402575951,192
2024-01-03 02:27:00,1947.1052402575951,1948.7185968402455,1946.4097157908955,1948.0230723735458,167
2024-01-03 02:28:00,1948.0230723735458,1948.3552349638635,1946.731513360539,1947.0636759508568,76
2024-01-03 02:29:00,1947.0636759508568,1947.6623484429592,1946.0215325985594,1946.6202050906618,103
2024-01-03 02:30:00,1946.6202050906618,1947.3528598204198,1944.5381121092005,1945.2707668389585,33
2024-01-03 02:31:00,1945.2707668389585,1946.5219527148963,1942.6481945402518,1943.8993804161896,187
2024-01-03 02:32:00,1943.8993804161896,1944.7881797884995,1942.8416195451264,1943.7304189174363,53
2024-01-03 02:33:00,1943.7304189174363,1944.7853073127121,1941.9664798295655,1943.0213682248414,81
2024-01-03 02:34:00,1943.0213682248414,1943.7342581719263,1942.675681140593,1943.388571087678,91
2024-01-03 02:35:00,1943.388571087678,1944.207664259895,1943.0092069111727,1943.8283000833896,60
2024-01-03 02:36:00,1943.8283000833896,1944.6318580978461,1943.336580380232,1944.1401383946884,130
2024-01-03 02:37:00,1944.1401383946884,1944.8995549755878,1943.6126585011375,1944.3720750820369,199
2024-01-03 02:38:00,1944.3720750820369,1946.0974267346353,1944.1806076487492,1945.9059593013476,172
2024-01-03 02:39:00,1945.9059593013476,1946.9818340414304,1943.791366022616,1944.8672407626989,110
2024-01-03 02:40:00,1944.8672407626989,1945.7942758034255,1943.8867852111453,1944.813820251872,34
2024-01-03 02:41:00,1944.813820251872,1946.3800655943476,1944.3490103178985,1945.9152556603742,174
2024-01-03 02:42:00,1945.9152556603742,1947.9796438066107,1945.081211167328,1947.1455993135646,58
2024-01-03 02:43:00,1947.1455993135646,1947.8160694541234,1945.0909387564634,1945.7614088970222,183
2024-01-03 02:44:00,1945.7614088970222,1946.6251251066597,1944.593808105268,1945.4575243149054,85
2024-01-03 02:45:00,1945.4575243149054,1946.8392276796087,1945.396904402645,1946.7786077673484,108
2024-01-03 02:46:00,1946.7786077673484,1947.800620103987,1946.2511541972374,1947.273166533876,92
2024-01-03 02:47:00,1947.273166533876,1948.0249151688088,1946.7115331297516,1947.4632817646843,96
2024-01-03 02:48:00,1947.4632817646843,1948.2903347390195,1946.424262316616,1947.2513152909512,41
2024-01-03 02:49:00,1947.2513152909512,1947.590680359629,1946.5382717935763,1946.8776368622541,115
2024-01-03 02:50:00,1946.8776368622541,1947.547605148341,1946.488232200391,1947.1582004864779,86
2024-01-03 02:51:00,1947.1582004864779,1947.3210792956813,1946.7496155037472,1946.9124943129507,171
2024-01-03 02:52:00,1946.9124943129507,1947.4727851155592,1946.3107550856912,1946.8710458882997,100
2024-01-03 02:53:00,1946.8710458882997,1947.5565167752384,1946.262085773951,1946.9475566608896,193
2024-01-03 02:54:00,1946.9475566608896,1948.186854477781,1945.0481739911772,1946.2874718080686,66
2024-01-03 02:55:00,1946.2874718080686,1947.6162505410362,1945.4765314419844,1946.805310174952,72
2024-01-03 02:56:00,1946.805310174952,1950.258727238434,1946.188626589812,1949.642043653294,16
2024-01-03 02:57:00,1949.642043653294,1950.213797536117,1947.3380458389508,1947.9097997217739,150
2024-01-03 02:58:00,1947.9097997217739,1949.2400805357026,1946.8950924933963,1948.225373307325,23
2024-01-03 02:59:00,1948.225373307325,1948.5797725315188,1947.1304632735394,1947.484862497733,64
2024-01-03 03:00:00,1947.484862497733,1948.576862133256,1946.9551042518528,1948.047103887376,183
2024-01-03 03:01:00,1948.047103887376,1948.2524845940889,1947.8870712562032,1948.0924519629161,126
2024-01-03 03:02:00,1948.0924519629161,1949.9722267120005,1946.9547589812337,1948.834533730318,116
2024-01-03 03:03:00,1948.834533730318,1950.7180346389666,1948.096466727133,1949.9799676357816,162
2024-01-03 03:04:00,1949.9799676357816,1950.4766687729013,1949.6708751611607,1950.1675762982804,156
2024-01-03 03:05:00,1950.1675762982804,1951.812137000539,1949.6268614297917,1951.2714221320502,178
2024-01-03 03:06:00,1951.2714221320502,1952.0547776656874,1948.2008858558559,1948.984241389493,136
2024-01-03 03:07:00,1948.984241389493,1951.0214777005494,1948.4968883110969,1950.5341246221533,95
2024-01-03 03:08:00,1950.5341246221533,1951.2766406207286,1950.1573943866383,1950.8999103852136,34
2024-01-03 03:09:00,1950.8999103852136,1952.281455952652,1950.5697470708415,1951.95129263828,80
2024-01-03 03:10:00,1951.95129263828,1952.6687675673345,1950.0432486907248,1950.7607236197794,143
2024-01-03 03:11:00,1950.7607236197794,1951.2060711243826,1949.5050594874751,1949.9504069920783,58
2024-01-03 03:12:00,1949.9504069920783,1950.5007470894634,1949.542353112725,1950.0926932101102,137
2024-01-03 03:13:00,1950.0926932101102,1950.1566316201386,1950.0121420683295,1950.0760804783579,35
2024-01-03 03:14:00,1950.0760804783579,1950.9674740366331,1949.460689561389,1950.3520831196643,21
2024-01-03 03:15:00,1950.3520831196643,1951.9243709898012,1949.8373884511748,1951.4096763213117,79
2024-01-03 03:16:00,1951.4096763213117,1951.8691597812026,1949.2278588593604,1949.6873423192512,53
2024-01-03 03:17:00,1949.6873423192512,1951.2994005515075,1949.024605445913,1950.6366636781693,175
2024-01-03 03:18:00,1950.6366636781693,1951.5217519351656,1949.7596529197774,1950.6447411767738,81
2024-01-03 03:19:00,1950.6447411767738,1951.5035480852612,1949.5871812604116,1950.445988168899,89
2024-01-03 03:20:00,1950.445988168899,1951.2461463870625,1948.2111645472153,1949.0113227653787,86
2024-01-03 03:21:00,1949.0113227653787,1949.992559588544,1948.5203097174979,1949.5015465406632,70
2024-01-03 03:22:00,1949.5015465406632,1949.8648850788395,1946.7850545079361,1947.1483930461125,184
2024-01-03 03:23:00,1947.1483930461125,1947.9573230913861,1946.9707226793607,1947.7796527246344,150
2024-01-03 03:24:00,1947.7796527246344,1948.1326554299524,1945.9735033262934,1946.3265060316114,40
2024-01-03 03:25:00,1946.3265060316114,1946.9700921712006,1945.7349431681646,1946.3785293077538,50
2024-01-03 03:26:00,1946.3785293077538,1946.6563442271038,1945.984740555235,1946.262555474585,25
2024-01-03 03:27:00,1946.262555474585,1948.0223021745192,1945.6409229262892,1947.4006696262234,58
2024-01-03 03:28:00,1947.4006696262234,1947.6088450334316,1947.0185376211302,1947.2267130283385,134
2024-01-03 03:29:00,1947.2267130283385,1947.289388809319,1946.4882146729549,1946.5508904539354,187
2024-01-03 03:30:00,1946.5508904539354,1947.4536301407986,1945.1550868025975,1946.0578264894607,101
2024-01-03 03:31:00,1946.0578264894607,1947.6958019754313,1945.6584027406595,1947.2963782266302,25
2024-01-03 03:32:00,1947.2963782266302,1948.0768104282004,1947.0381105979297,1947.8185427995,19
2024-01-03 03:33:00,1947.8185427995,1947.976734705725,1947.2847822789397,1947.4429741851648,88
2024-01-03 03:34:00,1947.4429741851648,1948.1918862155308,1946.463829195133,1947.212741225499,60
2024-01-03 03:35:00,1947.212741225499,1948.3314752959661,1944.5681935557598,1945.6869276262269,119
2024-01-03 03:36:00,1945.6869276262269,1946.4917900942992,1945.2599897453129,1946.0648522133852,32
2024-01-03 03:37:00,1946.0648522133852,1946.5643317246768,1943.853014954534,1944.3524944658257,53
2024-01-03 03:38:00,1944.3524944658257,1946.0837807993823,1943.3520867991083,1945.083373132665,115
2024-01-03 03:39:00,1945.083373132665,1945.3292393154388,1944.9625968103815,1945.2084629931553,63
2024-01-03 03:40:00,1945.2084629931553,1948.8803885669665,1943.8580968399879,1947.530022413799,79
2024-01-03 03:41:00,1947.530022413799,1949.0654281218026,1944.923343195994,1946.4587489039975,52
2024-01-03 03:42:00,1946.4587489039975,1946.9283420457073,1945.8892419996444,1946.3588351413541,19
2024-01-03 03:43:00,1946.3588351413541,1948.655335004834,1945.8123918552833,1948.108891718763,75
2024-01-03 03:44:00,1948.108891718763,1949.5738666200793,1947.8043951933234,1949.2693700946397,72
2024-01-03 03:45:00,1949.2693700946397,1949.7507609716308,1948.109426804031,1948.5908176810221,180
2024-01-03 03:46:00,1948.5908176810221,1949.2306003064723,1948.169245492766,1948.8090281182162,179
2024-01-03 03:47:00,1948.8090281182162,1949.712012601268,1947.9079918170805,1948.8109763001323,92
2024-01-03 03:48:00,1948.8109763001323,1949.6265596798942,1948.2701322649755,1949.0857156447373,64
2024-01-03 03:49:00,1949.0857156447373,1949.3152738895838,1948.1752633711017,1948.404821615948,89
2024-01-03 03:50:00,1948.404821615948,1948.9222226744698,1947.800404405781,1948.3178054643026,125
2024-01-03 03:51:00,1948.3178054643026,1949.1022661590391,1945.976587821158,1946.7610485158946,83
2024-01-03 03:52:00,1946.7610485158946,1947.0157271720375,1946.6378963961704,1946.8925750523133,153
2024-01-03 03:53:00,1946.8925750523133,1947.3875990749677,1946.8356219835114,1947.3306460061658,193
2024-01-03 03:54:00,1947.3306460061658,1948.6907963452184,1945.7490652712443,1947.1092156102968,86
2024-01-03 03:55:00,1947.1092156102968,1947.4429037138896,1945.2031872703353,1945.536875373928,32
2024-01-03 03:56:00,1945.536875373928,1947.0289660398773,1945.0063973038086,1946.498487969758,32
2024-01-03 03:57:00,1946.498487969758,1947.2824278092412,1946.0693218479148,1946.8532616873981,175
2024-01-03 03:58:00,1946.8532616873981,1947.6504374468768,1945.3493634974227,1946.1465392569014,89
2024-01-03 03:59:00,1946.1465392569014,1947.4202262897588,1944.59980742978,1945.8734944626374,72
2024-01-03 04:00:00,1945.8734944626374,1946.6823447250622,1943.6045877928004,1944.4134380552252,127
2024-01-03 04:01:00,1944.4134380552252,1944.4205762814768,1943.4093892129888,1943.4165274392403,191
2024-01-03 04:02:00,1943.4165274392403,1943.4615546173388,1942.8489045315641,1942.8939317096626,90
2024-01-03 04:03:00,1942.8939317096626,1944.5153790949923,1942.4658299952157,1944.0872773805454,69
2024-01-03 04:04:00,1944.0872773805454,1944.5660566741853,1942.9868728838724,1943.4656521775123,173
2024-01-03 04:05:00,1943.4656521775123,1944.1740673556715,1943.379353627833,1944.0877688059923,25
2024-01-03 04:06:00,1944.0877688059923,1944.9893265420123,1942.6629440971055,1943.5645018331256,170
2024-01-03 04:07:00,1943.5645018331256,1943.9662753429857,1943.4036793620594,1943.8054528719194,108
2024-01-03 04:08:00,1943.8054528719194,1944.9690497821284,1942.5044332876712,1943.6680301978802,13
2024-01-03 04:09:00,1943.6680301978802,1945.80790127164,1942.3766252251974,1944.5164962989572,53
2024-01-03 04:10:00,1944.5164962989572,1945.003174454646,1943.5098434084814,1943.99652156417,139
2024-01-03 04:11:00,1943.99652156417,1944.749800035956,1941.714748368351,1942.4680268401369,153
2024-01-03 04:12:00,1942.4680268401369,1942.57209167439,1941.0217661018105,1941.1258309360637,47
2024-01-03 04:13:00,1941.1258309360637,1941.9500762737578,1939.7853650271768,1940.6096103648708,134
2024-01-03 04:14:00,1940.6096103648708,1940.9981910151112,1939.0090608231205,1939.3976414733609,197
2024-01-03 04:15:00,1939.3976414733609,1939.9555593880575,1939.237505666521,1939.7954235812176,140
2024-01-03 04:16:00,1939.7954235812176,1940.2650026881,1938.8740969970147,1939.343676103897,143
2024-01-03 04:17:00,1939.343676103897,1942.0478955052627,1938.9420458005454,1941.646265201911,46
2024-01-03 04:18:00,1941.646265201911,1942.1020937789883,1939.5034230980164,1939.9592516750936,131
2024-01-03 04:19:00,1939.9592516750936,1941.1073243199805,1939.0086990646996,1940.1567717095866,144
2024-01-03 04:20:00,1940.1567717095866,1940.4339383686604,1938.7854022021504,1939.0625688612242,31
2024-01-03 04:21:00,1939.0625688612242,1940.3168417565582,1937.329927930609,1938.584200825943,69
2024-01-03 04:22:00,1938.584200825943,1938.7891097267275,1938.5163687035124,1938.7212776042968,177
2024-01-03 04:23:00,1938.7212776042968,1939.927863283291,1935.2605684439022,1936.4671541228963,199
2024-01-03 04:24:00,1936.4671541228963,1936.8837315542173,1936.2798796897746,1936.6964571210956,42
2024-01-03 04:25:00,1936.6964571210956,1939.120303093376,1936.1152882190231,1938.5391341913034,149
2024-01-03 04:26:00,1938.5391341913034,1938.9305542991217,1937.708210140321,1938.0996302481392,105
2024-01-03 04:27:00,1938.0996302481392,1938.7996490327125,1937.6513782191712,1938.3513970037445,122
2024-01-03 04:28:00,1938.3513970037445,1940.2373512054755,1937.458771999858,1939.344726201589,107
2024-01-03 04:29:00,1939.344726201589,1940.5081704741344,1938.0223007512336,1939.185745023779,174
2024-01-03 04:30:00,1939.185745023779,1940.2289273429294,1937.5792678466155,1938.622450165766,94
2024-01-03 04:31:00,1938.622450165766,1939.0465810310302,1935.9924224590443,1936.4165533243086,121
2024-01-03 04:32:00,1936.4165533243086,1937.6896588366035,1935.7640603317957,1937.0371658440906,137
2024-01-03 04:33:00,1937.0371658440906,1937.3152784745953,1936.6494475057639,1936.9275601362685,115
2024-01-03 04:34:00,1936.9275601362685,1937.1244264466065,1935.7499461952011,1935.9468125055391,177
2024-01-03 04:35:00,1935.9468125055391,1936.2063119498516,1935.8098553100945,1936.069354754407,55
2024-01-03 04:36:00,1936.069354754407,1936.4806210477448,1935.0930656351768,1935.5043319285146,190
2024-01-03 04:37:00,1935.5043319285146,1936.1814268395121,1934.3158514845777,1934.9929463955752,138
2024-01-03 04:38:00,1934.9929463955752,1935.7389511495917,1934.8335261968252,1935.5795309508417,192
2024-01-03 04:39:00,1935.5795309508417,1936.1418839808453,1933.7219051208667,1934.28425815087,81
2024-01-03 04:40:00,1934.28425815087,1936.4645418585974,1933.1168771787295,1935.2971608864568,100
2024-01-03 04:41:00,1935.2971608864568,1936.311287085367,1932.9305656559,1933.9446918548101,18
2024-01-03 04:42:00,1933.9446918548101,1934.2984152892968,1932.9501544848367,1933.3038779193234,185
2024-01-03 04:43:00,1933.3038779193234,1935.2026111261464,1933.26396437951,1935.162697586333,165
2024-01-03 04:44:00,1935.162697586333,1937.0124506872016,1934.403751926303,1936.2535050271715,66
2024-01-03 04:45:00,1936.2535050271715,1936.6645631746283,1935.9369399160016,1936.3479980634584,19
2024-01-03 04:46:00,1936.3479980634584,1937.3583560431944,1934.4270431837704,1935.4374011635064,142
2024-01-03 04:47:00,1935.4374011635064,1935.9352235762929,1934.4273920418264,1934.9252144546128,137
2024-01-03 04:48:00,1934.9252144546128,1936.2853162108752,1933.6360038252449,1934.9961055815072,110
2024-01-03 04:49:00,1934.9961055815072,1935.1202463498037,1934.9082684674336,1935.03240923573,39
2024-01-03 04:50:00,1935.03240923573,1935.9682049786932,1934.0086943958252,1934.9444901387883,184
2024-01-03 04:51:00,1934.9444901387883,1935.4860693325763,1934.373081343378,1934.9146605371661,92
2024-01-03 04:52:00,1934.9146605371661,1935.3669755422459,1934.2549467607753,1934.707261765855,147
2024-01-03 04:53:00,1934.707261765855,1934.7575884133014,1933.2620317528313,1933.3123584002776,173
2024-01-03 04:54:00,1933.3123584002776,1934.122496189423,1932.0029323105994,1932.8130700997447,114
2024-01-03 04:55:00,1932.8130700997447,1934.5385668155423,1931.971472046834,1933.6969687626315,27
2024-01-03 04:56:00,1933.6969687626315,1934.966587870782,1931.1043777127668,1932.3739968209172,178
2024-01-03 04:57:00,1932.3739968209172,1933.3432031751413,1931.221644395967,1932.190850750191,136
2024-01-03 04:58:00,1932.190850750191,1932.5408606614083,1931.0488803184548,1931.3988902296721,179
2024-01-03 04:59:00,1931.3988902296721,1931.698079798671,1931.2072317085563,1931.506421277555,126
2024-01-03 05:00:00,1931.506421277555,1931.5572133340186,1931.0803054787154,1931.131097535179,182
2024-01-03 05:01:00,1931.131097535179,1933.7068034318602,1929.981912063365,1932.5576179600462,174
2024-01-03 05:02:00,1932.5576179600462,1933.3261831508974,1932.2785533360752,1933.0471185269264,50
2024-01-03 05:03:00,1933.0471185269264,1934.1985477591452,1930.6278006298676,1931.7792298620864,42
2024-01-03 05:04:00,1931.7792298620864,1933.2102230331257,1930.9965688567156,1932.427562027755,40
2024-01-03 05:05:00,1932.427562027755,1933.134519051715,1930.9721257047863,1931.6790827287464,161
2024-01-03 05:06:00,1931.6790827287464,1932.1398992503641,1930.6609802964285,1931.1217968180463,55
2024-01-03 05:07:00,1931.1217968180463,1932.2594436463512,1930.2871613647337,1931.4248081930386,95
